,iso3,year,cckp_temp
11288,SAU,1984,1
11289,SAU,1985,1
11290,SAU,1986,1
11291,SAU,1987,1
11292,SAU,1988,1
11293,SAU,1989,1
11294,SAU,1990,1
11295,SAU,1991,1
11296,SAU,1992,1
11297,SAU,1993,1
11298,SAU,1994,1
11299,SAU,1995,1
11300,SAU,1996,1
11301,SAU,1997,1
11302,SAU,1998,1
11303,SAU,1999,1
11304,SAU,2000,1
11305,SAU,2001,1
11306,SAU,2002,1
11307,SAU,2003,1
11308,SAU,2004,1
11309,SAU,2005,1
11310,SAU,2006,1
11311,SAU,2007,1
11312,SAU,2008,1
11313,SAU,2009,1
11314,SAU,2010,1
11315,SAU,2011,1
11316,SAU,2012,1
11317,SAU,2013,1
11318,SAU,2014,1
11319,SAU,2015,1
11320,SAU,2016,1
11321,SAU,2017,1
11322,SAU,2018,1
11323,SAU,2019,1
11324,SAU,2020,1
11325,SCG,1946,0
11326,SCG,1947,0
11327,SCG,1948,0
11328,SCG,1949,0
11329,SCG,1950,0
11330,SCG,1951,0
11331,SCG,1952,0
11332,SCG,1953,0
11333,SCG,1954,0
11334,SCG,1955,0
11335,SCG,1956,0
11336,SCG,1957,0
11337,SCG,1958,0
11338,SCG,1959,0
11339,SCG,1960,0
11340,SCG,1961,0
11341,SCG,1962,0
11342,SCG,1963,0
11343,SCG,1964,0
11344,SCG,1965,0
11345,SCG,1966,0
11346,SCG,1967,0
11347,SCG,1968,0
11348,SCG,1969,0
11349,SCG,1970,0
11350,SCG,1971,0
11351,SCG,1972,0
11352,SCG,1973,0
11353,SCG,1974,0
11354,SCG,1975,0
11355,SCG,1976,0
11356,SCG,1977,0
11357,SCG,1978,0
11358,SCG,1979,0
11359,SCG,1980,0
11360,SCG,1981,0
11361,SCG,1982,0
11362,SCG,1983,0
11363,SCG,1984,0
11364,SCG,1985,0
11365,SCG,1986,0
11366,SCG,1987,0
11367,SCG,1988,0
11368,SCG,1989,0
11369,SCG,1990,0
11370,SCG,1991,0
11371,SCG,1992,0
11372,SCG,1993,0
11373,SCG,1994,0
11374,SCG,1995,0
11375,SCG,1996,0
11376,SCG,1997,0
11377,SCG,1998,0
11378,SCG,1999,0
11379,SCG,2000,0
11380,SCG,2001,0
11381,SCG,2002,0
11382,SCG,2003,0
11383,SCG,2004,0
11384,SCG,2005,0
11385,SCG,2006,0
11386,SCG,2007,0
11387,SCG,2008,0
11388,SCG,2009,0
11389,SCG,2010,0
11390,SCG,2011,0
11391,SCG,2012,0
11392,SCG,2013,0
11393,SCG,2014,0
11394,SCG,2015,0
11395,SCG,2016,0
11396,SCG,2017,0
11397,SCG,2018,0
11398,SCG,2019,0
11399,SCG,2020,0
11400,SDN,1946,0
11401,SDN,1947,0
11402,SDN,1948,0
11403,SDN,1949,0
11404,SDN,1950,0
11405,SDN,1951,0
11406,SDN,1952,0
11407,SDN,1953,0
11408,SDN,1954,0
11409,SDN,1955,0
11410,SDN,1956,1
11411,SDN,1957,1
11412,SDN,1958,1
11413,SDN,1959,1
11414,SDN,1960,1
11415,SDN,1961,1
11416,SDN,1962,1
11417,SDN,1963,1
11418,SDN,1964,1
11419,SDN,1965,1
11420,SDN,1966,1
11421,SDN,1967,1
11422,SDN,1968,1
11423,SDN,1969,1
11424,SDN,1970,1
11425,SDN,1971,1
11426,SDN,1972,1
11427,SDN,1973,1
11428,SDN,1974,1
11429,SDN,1975,1
11430,SDN,1976,1
11431,SDN,1977,1
11432,SDN,1978,1
11433,SDN,1979,1
11434,SDN,1980,1
11435,SDN,1981,1
11436,SDN,1982,1
11437,SDN,1983,1
11438,SDN,1984,1
11439,SDN,1985,1
11440,SDN,1986,1
11441,SDN,1987,1
11442,SDN,1988,1
11443,SDN,1989,1
11444,SDN,1990,1
11445,SDN,1991,1
11446,SDN,1992,1
11447,SDN,1993,1
11448,SDN,1994,1
11449,SDN,1995,1
11450,SDN,1996,1
11451,SDN,1997,1
11452,SDN,1998,1
11453,SDN,1999,1
11454,SDN,2000,1
11455,SDN,2001,1
11456,SDN,2002,1
11457,SDN,2003,1
11458,SDN,2004,1
11459,SDN,2005,1
11460,SDN,2006,1
11461,SDN,2007,1
11462,SDN,2008,1
11463,SDN,2009,1
11464,SDN,2010,1
11465,SDN,2011,1
11466,SDN,2012,1
11467,SDN,2013,1
11468,SDN,2014,1
11469,SDN,2015,1
11470,SDN,2016,1
11471,SDN,2017,1
11472,SDN,2018,1
11473,SDN,2019,1
11474,SDN,2020,1
11475,SEN,1946,0
11476,SEN,1947,0
11477,SEN,1948,0
11478,SEN,1949,0
11479,SEN,1950,0
11480,SEN,1951,0
11481,SEN,1952,0
11482,SEN,1953,0
11483,SEN,1954,0
11484,SEN,1955,0
11485,SEN,1956,0
11486,SEN,1957,0
11487,SEN,1958,0
11488,SEN,1959,0
11489,SEN,1960,0
11490,SEN,1961,1
11491,SEN,1962,1
11492,SEN,1963,1
11493,SEN,1964,1
11494,SEN,1965,1
11495,SEN,1966,1
11496,SEN,1967,1
11497,SEN,1968,1
11498,SEN,1969,1
11499,SEN,1970,1
11500,SEN,1971,1
11501,SEN,1972,1
11502,SEN,1973,1
11503,SEN,1974,1
11504,SEN,1975,1
11505,SEN,1976,1
11506,SEN,1977,1
11507,SEN,1978,1
11508,SEN,1979,1
11509,SEN,1980,1
11510,SEN,1981,1
11511,SEN,1982,1
11512,SEN,1983,1
11513,SEN,1984,1
11514,SEN,1985,1
11515,SEN,1986,1
11516,SEN,1987,1
11517,SEN,1988,1
11518,SEN,1989,1
11519,SEN,1990,1
11520,SEN,1991,1
11521,SEN,1992,1
11522,SEN,1993,1
11523,SEN,1994,1
11524,SEN,1995,1
11525,SEN,1996,1
11526,SEN,1997,1
11527,SEN,1998,1
11528,SEN,1999,1
11529,SEN,2000,1
11530,SEN,2001,1
11531,SEN,2002,1
11532,SEN,2003,1
11533,SEN,2004,1
11534,SEN,2005,1
11535,SEN,2006,1
11536,SEN,2007,1
11537,SEN,2008,1
11538,SEN,2009,1
11539,SEN,2010,1
11540,SEN,2011,1
11541,SEN,2012,1
11542,SEN,2013,1
11543,SEN,2014,1
11544,SEN,2015,1
11545,SEN,2016,1
11546,SEN,2017,1
11547,SEN,2018,1
11548,SEN,2019,1
11549,SEN,2020,1
11550,SGP,1946,0
11551,SGP,1947,0
11552,SGP,1948,0
11553,SGP,1949,0
11554,SGP,1950,0
11555,SGP,1951,0
11556,SGP,1952,0
11557,SGP,1953,0
11558,SGP,1954,0
11559,SGP,1955,0
11560,SGP,1956,0
11561,SGP,1957,0
11562,SGP,1958,0
11563,SGP,1959,0
11564,SGP,1960,0
11565,SGP,1961,0
11566,SGP,1962,0
11567,SGP,1963,0
11568,SGP,1964,0
11569,SGP,1965,0
11570,SGP,1966,1
11571,SGP,1967,1
11572,SGP,1968,1
11573,SGP,1969,1
11574,SGP,1970,1
11575,SGP,1971,1
11576,SGP,1972,1
11577,SGP,1973,1
11578,SGP,1974,1
11579,SGP,1975,1
11580,SGP,1976,1
11581,SGP,1977,1
11582,SGP,1978,1
11583,SGP,1979,1
11584,SGP,1980,1
11585,SGP,1981,1
11586,SGP,1982,1
11587,SGP,1983,1
11588,SGP,1984,1
11589,SGP,1985,1
11590,SGP,1986,1
11591,SGP,1987,1
11592,SGP,1988,1
11593,SGP,1989,1
11594,SGP,1990,1
11595,SGP,1991,1
11596,SGP,1992,1
11597,SGP,1993,1
11598,SGP,1994,1
11599,SGP,1995,1
11600,SGP,1996,1
11601,SGP,1997,1
11602,SGP,1998,1
11603,SGP,1999,1
11604,SGP,2000,1
11605,SGP,2001,1
11606,SGP,2002,1
11607,SGP,2003,1
11608,SGP,2004,1
11609,SGP,2005,1
11610,SGP,2006,1
11611,SGP,2007,1
11612,SGP,2008,1
11613,SGP,2009,1
11614,SGP,2010,1
11615,SGP,2011,1
11616,SGP,2012,1
11617,SGP,2013,1
11618,SGP,2014,1
11619,SGP,2015,1
11620,SGP,2016,1
11621,SGP,2017,1
11622,SGP,2018,1
11623,SGP,2019,1
11624,SGP,2020,1
11625,SLB,1946,0
11626,SLB,1947,0
11627,SLB,1948,0
11628,SLB,1949,0
11629,SLB,1950,0
11630,SLB,1951,0
11631,SLB,1952,0
11632,SLB,1953,0
11633,SLB,1954,0
11634,SLB,1955,0
11635,SLB,1956,0
11636,SLB,1957,0
11637,SLB,1958,0
11638,SLB,1959,0
11639,SLB,1960,0
11640,SLB,1961,0
11641,SLB,1962,0
11642,SLB,1963,0
11643,SLB,1964,0
11644,SLB,1965,0
11645,SLB,1966,0
11646,SLB,1967,0
11647,SLB,1968,0
11648,SLB,1969,0
11649,SLB,1970,0
11650,SLB,1971,0
11651,SLB,1972,0
11652,SLB,1973,0
11653,SLB,1974,0
11654,SLB,1975,0
11655,SLB,1976,0
11656,SLB,1977,0
11657,SLB,1978,0
11658,SLB,1979,1
11659,SLB,1980,1
11660,SLB,1981,1
11661,SLB,1982,1
11662,SLB,1983,1
11663,SLB,1984,1
11664,SLB,1985,1
11665,SLB,1986,1
11666,SLB,1987,1
11667,SLB,1988,1
11668,SLB,1989,1
11669,SLB,1990,1
11670,SLB,1991,1
11671,SLB,1992,1
11672,SLB,1993,1
11673,SLB,1994,1
11674,SLB,1995,1
11675,SLB,1996,1
11676,SLB,1997,1
11677,SLB,1998,1
11678,SLB,1999,1
11679,SLB,2000,1
11680,SLB,2001,1
11681,SLB,2002,1
11682,SLB,2003,1
11683,SLB,2004,1
11684,SLB,2005,1
11685,SLB,2006,1
11686,SLB,2007,1
11687,SLB,2008,1
11688,SLB,2009,1
11689,SLB,2010,1
11690,SLB,2011,1
11691,SLB,2012,1
11692,SLB,2013,1
11693,SLB,2014,1
11694,SLB,2015,1
11695,SLB,2016,1
11696,SLB,2017,1
11697,SLB,2018,1
11698,SLB,2019,1
11699,SLB,2020,1
11700,SLE,1946,0
11701,SLE,1947,0
11702,SLE,1948,0
11703,SLE,1949,0
11704,SLE,1950,0
11705,SLE,1951,0
11706,SLE,1952,0
11707,SLE,1953,0
11708,SLE,1954,0
11709,SLE,1955,0
11710,SLE,1956,0
11711,SLE,1957,0
11712,SLE,1958,0
11713,SLE,1959,0
11714,SLE,1960,0
11715,SLE,1961,1
11716,SLE,1962,1
11717,SLE,1963,1
11718,SLE,1964,1
11719,SLE,1965,1
11720,SLE,1966,1
11721,SLE,1967,1
11722,SLE,1968,1
11723,SLE,1969,1
11724,SLE,1970,1
11725,SLE,1971,1
11726,SLE,1972,1
11727,SLE,1973,1
11728,SLE,1974,1
11729,SLE,1975,1
11730,SLE,1976,1
11731,SLE,1977,1
11732,SLE,1978,1
11733,SLE,1979,1
11734,SLE,1980,1
11735,SLE,1981,1
11736,SLE,1982,1
11737,SLE,1983,1
11738,SLE,1984,1
11739,SLE,1985,1
11740,SLE,1986,1
11741,SLE,1987,1
11742,SLE,1988,1
11743,SLE,1989,1
11744,SLE,1990,1
11745,SLE,1991,1
11746,SLE,1992,1
11747,SLE,1993,1
11748,SLE,1994,1
11749,SLE,1995,1
11750,SLE,1996,1
11751,SLE,1997,1
11752,SLE,1998,1
11753,SLE,1999,1
11754,SLE,2000,1
11755,SLE,2001,1
11756,SLE,2002,1
11757,SLE,2003,1
11758,SLE,2004,1
11759,SLE,2005,1
11760,SLE,2006,1
11761,SLE,2007,1
11762,SLE,2008,1
11763,SLE,2009,1
11764,SLE,2010,1
11765,SLE,2011,1
11766,SLE,2012,1
11767,SLE,2013,1
11768,SLE,2014,1
11769,SLE,2015,1
11770,SLE,2016,1
11771,SLE,2017,1
11772,SLE,2018,1
11773,SLE,2019,1
11774,SLE,2020,1
11775,SLV,1946,1
11776,SLV,1947,1
11777,SLV,1948,1
11778,SLV,1949,1
11779,SLV,1950,1
11780,SLV,1951,1
11781,SLV,1952,1
11782,SLV,1953,1
11783,SLV,1954,1
11784,SLV,1955,1
11785,SLV,1956,1
11786,SLV,1957,1
11787,SLV,1958,1
11788,SLV,1959,1
11789,SLV,1960,1
11790,SLV,1961,1
11791,SLV,1962,1
11792,SLV,1963,1
11793,SLV,1964,1
11794,SLV,1965,1
11795,SLV,1966,1
11796,SLV,1967,1
11797,SLV,1968,1
11798,SLV,1969,1
11799,SLV,1970,1
11800,SLV,1971,1
11801,SLV,1972,1
11802,SLV,1973,1
11803,SLV,1974,1
11804,SLV,1975,1
11805,SLV,1976,1
11806,SLV,1977,1
11807,SLV,1978,1
11808,SLV,1979,1
11809,SLV,1980,1
11810,SLV,1981,1
11811,SLV,1982,1
11812,SLV,1983,1
11813,SLV,1984,1
11814,SLV,1985,1
11815,SLV,1986,1
11816,SLV,1987,1
11817,SLV,1988,1
11818,SLV,1989,1
11819,SLV,1990,1
11820,SLV,1991,1
11821,SLV,1992,1
11822,SLV,1993,1
11823,SLV,1994,1
11824,SLV,1995,1
11825,SLV,1996,1
11826,SLV,1997,1
11827,SLV,1998,1
11828,SLV,1999,1
11829,SLV,2000,1
11830,SLV,2001,1
11831,SLV,2002,1
11832,SLV,2003,1
11833,SLV,2004,1
11834,SLV,2005,1
11835,SLV,2006,1
11836,SLV,2007,1
11837,SLV,2008,1
11838,SLV,2009,1
11839,SLV,2010,1
11840,SLV,2011,1
11841,SLV,2012,1
11842,SLV,2013,1
11843,SLV,2014,1
11844,SLV,2015,1
11845,SLV,2016,1
11846,SLV,2017,1
11847,SLV,2018,1
11848,SLV,2019,1
11849,SLV,2020,1
11850,SMR,1946,0
11851,SMR,1947,0
11852,SMR,1948,0
11853,SMR,1949,0
11854,SMR,1950,0
11855,SMR,1951,0
11856,SMR,1952,0
11857,SMR,1953,0
11858,SMR,1954,0
11859,SMR,1955,0
11860,SMR,1956,0
11861,SMR,1957,0
11862,SMR,1958,0
11863,SMR,1959,0
11864,SMR,1960,0
11865,SMR,1961,0
11866,SMR,1962,0
11867,SMR,1963,0
11868,SMR,1964,0
11869,SMR,1965,0
11870,SMR,1966,0
11871,SMR,1967,0
11872,SMR,1968,0
11873,SMR,1969,0
11874,SMR,1970,0
11875,SMR,1971,0
11876,SMR,1972,0
11877,SMR,1973,0
11878,SMR,1974,0
11879,SMR,1975,0
11880,SMR,1976,0
11881,SMR,1977,0
11882,SMR,1978,0
11883,SMR,1979,0
11884,SMR,1980,0
11885,SMR,1981,0
11886,SMR,1982,0
11887,SMR,1983,0
11888,SMR,1984,0
11889,SMR,1985,0
11890,SMR,1986,0
11891,SMR,1987,0
11892,SMR,1988,0
11893,SMR,1989,0
11894,SMR,1990,0
11895,SMR,1991,0
11896,SMR,1992,0
11897,SMR,1993,0
11898,SMR,1994,0
11899,SMR,1995,0
11900,SMR,1996,0
11901,SMR,1997,0
11902,SMR,1998,0
11903,SMR,1999,0
11904,SMR,2000,0
11905,SMR,2001,0
11906,SMR,2002,0
11907,SMR,2003,0
11908,SMR,2004,0
11909,SMR,2005,0
11910,SMR,2006,0
11911,SMR,2007,0
11912,SMR,2008,0
11913,SMR,2009,0
11914,SMR,2010,0
11915,SMR,2011,0
11916,SMR,2012,0
11917,SMR,2013,0
11918,SMR,2014,0
11919,SMR,2015,0
11920,SMR,2016,0
11921,SMR,2017,0
11922,SMR,2018,0
11923,SMR,2019,0
11924,SMR,2020,0
11925,SOM,1946,0
11926,SOM,1947,0
11927,SOM,1948,0
11928,SOM,1949,0
11929,SOM,1950,0
11930,SOM,1951,0
11931,SOM,1952,0
11932,SOM,1953,0
11933,SOM,1954,0
11934,SOM,1955,0
11935,SOM,1956,0
11936,SOM,1957,0
11937,SOM,1958,0
11938,SOM,1959,0
11939,SOM,1960,0
11940,SOM,1961,1
11941,SOM,1962,1
11942,SOM,1963,1
11943,SOM,1964,1
11944,SOM,1965,1
11945,SOM,1966,1
11946,SOM,1967,1
11947,SOM,1968,1
11948,SOM,1969,1
11949,SOM,1970,1
11950,SOM,1971,1
11951,SOM,1972,1
11952,SOM,1973,1
11953,SOM,1974,1
11954,SOM,1975,1
11955,SOM,1976,1
11956,SOM,1977,1
11957,SOM,1978,1
11958,SOM,1979,1
11959,SOM,1980,1
11960,SOM,1981,1
11961,SOM,1982,1
11962,SOM,1983,1
11963,SOM,1984,1
11964,SOM,1985,1
11965,SOM,1986,1
11966,SOM,1987,1
11967,SOM,1988,1
11968,SOM,1989,1
11969,SOM,1990,1
11970,SOM,1991,1
11971,SOM,1992,1
11972,SOM,1993,1
11973,SOM,1994,1
11974,SOM,1995,1
11975,SOM,1996,1
11976,SOM,1997,1
11977,SOM,1998,1
11978,SOM,1999,1
11979,SOM,2000,1
11980,SOM,2001,1
11981,SOM,2002,1
11982,SOM,2003,1
11983,SOM,2004,1
11984,SOM,2005,1
11985,SOM,2006,1
11986,SOM,2007,1
11987,SOM,2008,1
11988,SOM,2009,1
11989,SOM,2010,1
11990,SOM,2011,1
11991,SOM,2012,1
11992,SOM,2013,1
11993,SOM,2014,1
11994,SOM,2015,1
11995,SOM,2016,1
11996,SOM,2017,1
11997,SOM,2018,1
11998,SOM,2019,1
11999,SOM,2020,1
12000,SRB,1946,0
12001,SRB,1947,0
12002,SRB,1948,0
12003,SRB,1949,0
12004,SRB,1950,0
12005,SRB,1951,0
12006,SRB,1952,0
12007,SRB,1953,0
12008,SRB,1954,0
12009,SRB,1955,0
12010,SRB,1956,0
12011,SRB,1957,0
12012,SRB,1958,0
12013,SRB,1959,0
12014,SRB,1960,0
12015,SRB,1961,0
12016,SRB,1962,0
12017,SRB,1963,0
12018,SRB,1964,0
12019,SRB,1965,0
12020,SRB,1966,0
12021,SRB,1967,0
12022,SRB,1968,0
12023,SRB,1969,0
12024,SRB,1970,0
12025,SRB,1971,0
12026,SRB,1972,0
12027,SRB,1973,0
12028,SRB,1974,0
12029,SRB,1975,0
12030,SRB,1976,0
12031,SRB,1977,0
12032,SRB,1978,0
12033,SRB,1979,0
12034,SRB,1980,0
12035,SRB,1981,0
12036,SRB,1982,0
12037,SRB,1983,0
12038,SRB,1984,0
12039,SRB,1985,0
12040,SRB,1986,0
12041,SRB,1987,0
12042,SRB,1988,0
12043,SRB,1989,0
12044,SRB,1990,0
12045,SRB,1991,0
12046,SRB,1992,0
12047,SRB,1993,0
12048,SRB,1994,0
12049,SRB,1995,0
12050,SRB,1996,0
12051,SRB,1997,0
12052,SRB,1998,0
12053,SRB,1999,0
12054,SRB,2000,0
12055,SRB,2001,0
12056,SRB,2002,0
12057,SRB,2003,0
12058,SRB,2004,0
12059,SRB,2005,0
12060,SRB,2006,1
12061,SRB,2007,1
12062,SRB,2008,1
12063,SRB,2009,1
12064,SRB,2010,1
12065,SRB,2011,1
12066,SRB,2012,1
12067,SRB,2013,1
12068,SRB,2014,1
12069,SRB,2015,1
12070,SRB,2016,1
12071,SRB,2017,1
12072,SRB,2018,1
12073,SRB,2019,1
12074,SRB,2020,1
12075,SSD,1946,0
12076,SSD,1947,0
12077,SSD,1948,0
12078,SSD,1949,0
12079,SSD,1950,0
12080,SSD,1951,0
12081,SSD,1952,0
12082,SSD,1953,0
12083,SSD,1954,0
12084,SSD,1955,0
12085,SSD,1956,0
12086,SSD,1957,0
12087,SSD,1958,0
12088,SSD,1959,0
12089,SSD,1960,0
12090,SSD,1961,0
12091,SSD,1962,0
12092,SSD,1963,0
12093,SSD,1964,0
12094,SSD,1965,0
12095,SSD,1966,0
12096,SSD,1967,0
12097,SSD,1968,0
12098,SSD,1969,0
12099,SSD,1970,0
12100,SSD,1971,0
12101,SSD,1972,0
12102,SSD,1973,0
12103,SSD,1974,0
12104,SSD,1975,0
12105,SSD,1976,0
12106,SSD,1977,0
12107,SSD,1978,0
12108,SSD,1979,0
12109,SSD,1980,0
12110,SSD,1981,0
12111,SSD,1982,0
12112,SSD,1983,0
12113,SSD,1984,0
12114,SSD,1985,0
12115,SSD,1986,0
12116,SSD,1987,0
12117,SSD,1988,0
12118,SSD,1989,0
12119,SSD,1990,0
12120,SSD,1991,0
12121,SSD,1992,0
12122,SSD,1993,0
12123,SSD,1994,0
12124,SSD,1995,0
12125,SSD,1996,0
12126,SSD,1997,0
12127,SSD,1998,0
12128,SSD,1999,0
12129,SSD,2000,0
12130,SSD,2001,0
12131,SSD,2002,0
12132,SSD,2003,0
12133,SSD,2004,0
12134,SSD,2005,0
12135,SSD,2006,0
12136,SSD,2007,0
12137,SSD,2008,0
12138,SSD,2009,0
12139,SSD,2010,0
12140,SSD,2011,0
12141,SSD,2012,1
12142,SSD,2013,1
12143,SSD,2014,1
12144,SSD,2015,1
12145,SSD,2016,1
12146,SSD,2017,1
12147,SSD,2018,1
12148,SSD,2019,1
12149,SSD,2020,1
12150,STP,1946,0
12151,STP,1947,0
12152,STP,1948,0
12153,STP,1949,0
12154,STP,1950,0
12155,STP,1951,0
12156,STP,1952,0
12157,STP,1953,0
12158,STP,1954,0
12159,STP,1955,0
12160,STP,1956,0
12161,STP,1957,0
12162,STP,1958,0
12163,STP,1959,0
12164,STP,1960,0
12165,STP,1961,0
12166,STP,1962,0
12167,STP,1963,0
12168,STP,1964,0
12169,STP,1965,0
12170,STP,1966,0
12171,STP,1967,0
12172,STP,1968,0
12173,STP,1969,0
12174,STP,1970,0
12175,STP,1971,0
12176,STP,1972,0
12177,STP,1973,0
12178,STP,1974,0
12179,STP,1975,1
12180,STP,1976,1
12181,STP,1977,1
12182,STP,1978,1
12183,STP,1979,1
12184,STP,1980,1
12185,STP,1981,1
12186,STP,1982,1
12187,STP,1983,1
12188,STP,1984,1
12189,STP,1985,1
12190,STP,1986,1
12191,STP,1987,1
12192,STP,1988,1
12193,STP,1989,1
12194,STP,1990,1
12195,STP,1991,1
12196,STP,1992,1
12197,STP,1993,1
12198,STP,1994,1
12199,STP,1995,1
12200,STP,1996,1
12201,STP,1997,1
12202,STP,1998,1
12203,STP,1999,1
12204,STP,2000,1
12205,STP,2001,1
12206,STP,2002,1
12207,STP,2003,1
12208,STP,2004,1
12209,STP,2005,1
12210,STP,2006,1
12211,STP,2007,1
12212,STP,2008,1
12213,STP,2009,1
12214,STP,2010,1
12215,STP,2011,1
12216,STP,2012,1
12217,STP,2013,1
12218,STP,2014,1
12219,STP,2015,1
12220,STP,2016,1
12221,STP,2017,1
12222,STP,2018,1
12223,STP,2019,1
12224,STP,2020,1
12225,SUN,1946,0
12226,SUN,1947,0
12227,SUN,1948,0
12228,SUN,1949,0
12229,SUN,1950,0
12230,SUN,1951,0
12231,SUN,1952,0
12232,SUN,1953,0
12233,SUN,1954,0
12234,SUN,1955,0
12235,SUN,1956,0
12236,SUN,1957,0
12237,SUN,1958,0
12238,SUN,1959,0
12239,SUN,1960,0
12240,SUN,1961,0
12241,SUN,1962,0
12242,SUN,1963,0
12243,SUN,1964,0
12244,SUN,1965,0
12245,SUN,1966,0
12246,SUN,1967,0
12247,SUN,1968,0
12248,SUN,1969,0
12249,SUN,1970,0
12250,SUN,1971,0
12251,SUN,1972,0
12252,SUN,1973,0
12253,SUN,1974,0
12254,SUN,1975,0
12255,SUN,1976,0
12256,SUN,1977,0
12257,SUN,1978,0
12258,SUN,1979,0
12259,SUN,1980,0
12260,SUN,1981,0
12261,SUN,1982,0
12262,SUN,1983,0
12263,SUN,1984,0
12264,SUN,1985,0
12265,SUN,1986,0
12266,SUN,1987,0
12267,SUN,1988,0
12268,SUN,1989,0
12269,SUN,1990,0
12270,SUN,1991,0
12271,SUN,1992,0
12272,SUN,1993,0
12273,SUN,1994,0
12274,SUN,1995,0
12275,SUN,1996,0
12276,SUN,1997,0
12277,SUN,1998,0
12278,SUN,1999,0
12279,SUN,2000,0
12280,SUN,2001,0
12281,SUN,2002,0
12282,SUN,2003,0
12283,SUN,2004,0
12284,SUN,2005,0
12285,SUN,2006,0
12286,SUN,2007,0
12287,SUN,2008,0
12288,SUN,2009,0
12289,SUN,2010,0
12290,SUN,2011,0
12291,SUN,2012,0
12292,SUN,2013,0
12293,SUN,2014,0
12294,SUN,2015,0
12295,SUN,2016,0
12296,SUN,2017,0
12297,SUN,2018,0
12298,SUN,2019,0
12299,SUN,2020,0
12300,SUR,1946,0
12301,SUR,1947,0
12302,SUR,1948,0
12303,SUR,1949,0
12304,SUR,1950,0
12305,SUR,1951,0
12306,SUR,1952,0
12307,SUR,1953,0
12308,SUR,1954,0
12309,SUR,1955,0
12310,SUR,1956,0
12311,SUR,1957,0
12312,SUR,1958,0
12313,SUR,1959,0
12314,SUR,1960,0
12315,SUR,1961,0
12316,SUR,1962,0
12317,SUR,1963,0
12318,SUR,1964,0
12319,SUR,1965,0
12320,SUR,1966,0
12321,SUR,1967,0
12322,SUR,1968,0
12323,SUR,1969,0
12324,SUR,1970,0
12325,SUR,1971,0
12326,SUR,1972,0
12327,SUR,1973,0
12328,SUR,1974,0
12329,SUR,1975,0
12330,SUR,1976,1
12331,SUR,1977,1
12332,SUR,1978,1
12333,SUR,1979,1
12334,SUR,1980,1
12335,SUR,1981,1
12336,SUR,1982,1
12337,SUR,1983,1
12338,SUR,1984,1
12339,SUR,1985,1
12340,SUR,1986,1
12341,SUR,1987,1
12342,SUR,1988,1
12343,SUR,1989,1
12344,SUR,1990,1
12345,SUR,1991,1
12346,SUR,1992,1
12347,SUR,1993,1
12348,SUR,1994,1
12349,SUR,1995,1
12350,SUR,1996,1
12351,SUR,1997,1
12352,SUR,1998,1
12353,SUR,1999,1
12354,SUR,2000,1
12355,SUR,2001,1
12356,SUR,2002,1
12357,SUR,2003,1
12358,SUR,2004,1
12359,SUR,2005,1
12360,SUR,2006,1
12361,SUR,2007,1
12362,SUR,2008,1
12363,SUR,2009,1
12364,SUR,2010,1
12365,SUR,2011,1
12366,SUR,2012,1
12367,SUR,2013,1
12368,SUR,2014,1
12369,SUR,2015,1
12370,SUR,2016,1
12371,SUR,2017,1
12372,SUR,2018,1
12373,SUR,2019,1
12374,SUR,2020,1
12375,SVK,1946,0
12376,SVK,1947,0
12377,SVK,1948,0
12378,SVK,1949,0
12379,SVK,1950,0
12380,SVK,1951,0
12381,SVK,1952,0
12382,SVK,1953,0
12383,SVK,1954,0
12384,SVK,1955,0
12385,SVK,1956,0
12386,SVK,1957,0
12387,SVK,1958,0
12388,SVK,1959,0
12389,SVK,1960,0
12390,SVK,1961,0
12391,SVK,1962,0
12392,SVK,1963,0
12393,SVK,1964,0
12394,SVK,1965,0
12395,SVK,1966,0
12396,SVK,1967,0
12397,SVK,1968,0
12398,SVK,1969,0
12399,SVK,1970,0
12400,SVK,1971,0
12401,SVK,1972,0
12402,SVK,1973,0
12403,SVK,1974,0
12404,SVK,1975,0
12405,SVK,1976,0
12406,SVK,1977,0
12407,SVK,1978,0
12408,SVK,1979,0
12409,SVK,1980,0
12410,SVK,1981,0
12411,SVK,1982,0
12412,SVK,1983,0
12413,SVK,1984,0
12414,SVK,1985,0
12415,SVK,1986,0
12416,SVK,1987,0
12417,SVK,1988,0
12418,SVK,1989,0
12419,SVK,1990,0
12420,SVK,1991,0
12421,SVK,1992,0
12422,SVK,1993,1
12423,SVK,1994,1
12424,SVK,1995,1
12425,SVK,1996,1
12426,SVK,1997,1
12427,SVK,1998,1
12428,SVK,1999,1
12429,SVK,2000,1
12430,SVK,2001,1
12431,SVK,2002,1
12432,SVK,2003,1
12433,SVK,2004,1
12434,SVK,2005,1
12435,SVK,2006,1
12436,SVK,2007,1
12437,SVK,2008,1
12438,SVK,2009,1
12439,SVK,2010,1
12440,SVK,2011,1
12441,SVK,2012,1
12442,SVK,2013,1
12443,SVK,2014,1
12444,SVK,2015,1
12445,SVK,2016,1
12446,SVK,2017,1
12447,SVK,2018,1
12448,SVK,2019,1
12449,SVK,2020,1
12450,SVN,1946,0
12451,SVN,1947,0
12452,SVN,1948,0
12453,SVN,1949,0
12454,SVN,1950,0
12455,SVN,1951,0
12456,SVN,1952,0
12457,SVN,1953,0
12458,SVN,1954,0
